job id,company id,Job Salary,Job Experience,Key Skills,Role Category,Functional Area,Industry,Job Title
18356,10016,"2,00,000 - 3,75,000 PA.",1 - 3 yrs, Marketing| Business Development| Promotional Events| Senior Management| Performance Reporting,Retail Sales,"Sales , Retail , Business Development","IT-Software, Software Services",Sales Executive/Officer
18357,10039, Not Disclosed by Recruiter ,3 - 8 yrs, Automation| Linux| Python| Performance testing| Coding| Selenium| SQA| Ruby| Test cases| Test planning,Programming & Design,IT Software - QA & Testing,"IT-Software, Software Services",Testing Engineer
18358,10029, Not Disclosed by Recruiter ,6 - 10 yrs, Sales| C| Analytical| Software sales| UPS| Presales| Client relationship| HR,Corporate Sales,"Sales , Retail , Business Development","IT-Software, Software Services",Client Servicing/Key Account Manager
18359,10017,"8,00,000 - 8,50,000 PA.",5 - 10 yrs, it marketing| Sales Account| Software Marketing| Account Management| Inside Sales| Software Sales,Channel Sales,"Sales , Retail , Business Development","IT-Software, Software Services",Client Relationship Manager
18360,10048,"2,25,000 - 6,00,000 PA.",1 - 6 yrs, hr generalist activities| staffing manager| recruitment manager| hr generalist| hr manager| HR| human resource manager,HR/ Recruitment / IR,"HR , Recruitment , Administration , IR","IT-Software, Software Services",HR Manager
18361,10049, Not Disclosed by Recruiter ,2 - 5 yrs, C++| jQuery| Networking| Javascript| PHP| Data structures| HTML| Content writing| Ruby| Python,Programming & Design,"IT Software - Application Programming , Maintenance","IT-Software, Software Services",Software Developer
18362,10048,"6,00,000 - 12,00,000 PA.",5 - 8 yrs, mfgpro| Mfg Pro| QAD,Programming & Design,"IT Software - Application Programming , Maintenance","IT-Software, Software Services",Software Developer
18363,10005, Not Disclosed by Recruiter ,2 - 5 yrs, Adobe| Presales| MS Office Powerpoint| Sales| Excel| Supervision,Retail Sales,"Sales , Retail , Business Development","IT-Software, Software Services",Sales/Business Development Manager
18364,10039, Not Disclosed by Recruiter ,10 - 17 yrs, project management| Project Manager| program manager| CMS| .Net| Sitecore| Sharepoint| project planning,Project Management,"IT Software - Application Programming , Maintenance","IT-Software, Software Services",Project Manager-IT/Software
18365,10018, Not Disclosed by Recruiter ,4 - 7 yrs, development| coding| linux| c#| server| technical| developing| sharepoint| sql server| asp net| sql| database| sharepoint development| web| sdlc| bsp| programming| asp,Programming & Design,"IT Software - Application Programming , Maintenance","IT-Software, Software Services",Software Developer
18366,10027, Not Disclosed by Recruiter ,5 - 7 yrs, MIS| Reconciliation| TDS| SAP| Income tax| ROC| Tally software| Banking| Compliance| Accounting,Accounts,"Accounts , Finance , Tax , Company Secretary , Audit","IT-Software, Software Services",Accounts Executive/Accountant
18367,10027, Not Disclosed by Recruiter ,3 - 6 yrs, production support| awk| linux| windows| unix| sql| platforms| plsql,Admin/Maintenance/Security/Datawarehousing,"IT Software - Application Programming , Maintenance","IT-Software, Software Services",Technical Support Engineer
18368,10042, Not Disclosed by Recruiter ,2 - 7 yrs, JUnit| Maven| Gradle| Core Java| SVN| Multithreading| Linux| Unix| Web Technologies| JIRA,Programming & Design,"IT Software - Application Programming , Maintenance","IT-Software, Software Services",Software Developer
18369,10017, Not Disclosed by Recruiter ,4 - 6 yrs, SAS| Tableau| SAS BI,Programming & Design,"IT Software - Application Programming , Maintenance","IT-Software, Software Services",Software Developer
18370,10032, Not Disclosed by Recruiter ,5 - 7 yrs, Server administration| Maintenance Manager| Performance tuning| IIS| SSL| Auditing| Application security| application lifecycle management| Root cause analysis| Windows Server OS,Admin/Maintenance/Security/Datawarehousing,IT Software - System Programming,"IT-Software, Software Services",System Administrator
18371,10030,"4,00,000 - 8,00,000 PA.",2 - 5 yrs, c#| asp.net mvc| OOPS| object oriented programming| vb.net,Programming & Design,"IT Software - Application Programming , Maintenance","IT-Software, Software Services",Software Developer
18372,10043, Not Disclosed by Recruiter ,8 - 12 yrs, IT Project Management| IT Projects| Vendor Management| Execution,Project Management,"IT Software - Application Programming , Maintenance","IT-Software, Software Services",Project Manager-IT/Software
18373,10031, Not Disclosed by Recruiter ,4 - 8 yrs, Team management| Tracking| Project management| Presales| Scheduling| Windows| Prototyping| Risk management| SDLC| Android,Project Management,"IT Software - Application Programming , Maintenance","IT-Software, Software Services",Project Manager-IT/Software
18374,10021,"3,00,000 - 8,00,000 PA.",2 - 7 yrs, java,Programming & Design,IT Software - System Programming,"IT-Software, Software Services",Software Developer
18375,10005, Not Disclosed by Recruiter ,8 - 10 yrs,RFPS| English language| J2Ee architecture| Architecture| Technical leadership| J2Ee| Architecting| Language skills| Business Executive| Solution Architect,Programming & Design,"IT Software - Application Programming , Maintenance","IT-Software, Software Services",Technical Architect
18376,10039, Not Disclosed by Recruiter ,3 - 7 yrs,C#| CSS| Html5| MVC Framework| JQuery| DHTML| UI Development| C#.Net| Javascript| .Net| WCF| MVC| ASP| xHTML,Programming & Design,"IT Software - Application Programming , Maintenance","IT-Software, Software Services",Software Developer
18377,10009,"5,00,000 - 9,50,000 PA.",5 - 8 yrs, Datastage| PLSQL| MSBI| Informatica| Oracle,Programming & Design,"IT Software - Application Programming , Maintenance","IT-Software, Software Services",Software Developer
18378,10008, Not Disclosed by Recruiter ,10 - 12 yrs, Software Project Management| Project Planning| Solution Design| Execution| Monitoring| Software Development| Technical Skills| Application Software| Communication Skills,Project Management,"Site Engineering , Project Management","IT-Software, Software Services",Project Manager-IT/Software
18379,10048,"9,00,000 - 12,00,000 PA.",2 - 7 yrs, ASP.Net| MS SQL Server| JQuery| CSS| Ajax| Javascript| C#.Net| HTML| C#| XML,Programming & Design,"IT Software - ERP , CRM","IT-Software, Software Services",Software Developer
18380,10014, Not Disclosed by Recruiter ,2 - 5 yrs,Networking| Analytical| jQuery| Compliance| technical| software| developing| ios| tools| ui| optimization| design| PHP| programming| c#| development| interfaces| Debugging| mobile| Business Executive| javascript| Android| quality| 3D| developer| Gaming| applications,Programming & Design,"IT Software - Application Programming , Maintenance","IT-Software, Software Services",Software Developer
18381,10009,"2,00,000 - 4,25,000 PA.",1 - 4 yrs, ios| itunes| mobile testing| android| gaming| xcode| json| game testing| qa| jira| game tester,Programming & Design,IT Software - QA & Testing,"IT-Software, Software Services",Testing Engineer
18382,10047,"6,00,000 - 8,50,000 PA.",3 - 8 yrs, US Recruitment| Screening| Dice| Salary Negotiation| Linkedin| Conducting Interviews| Hiring| Non It| Life Cycle| us staffing,HR/ Recruitment / IR,"HR , Recruitment , Administration , IR","IT-Software, Software Services",Recruitment Executive
18383,10035,"16,00,000 - 25,00,000 PA.",14 - 20 yrs, Iaas| PAAS| Cloud Computing| SAAS| Data Center| IT Strategy,Admin/Maintenance/Security/Datawarehousing,"IT Software - ERP , CRM","IT-Software, Software Services",Network Administrator
18384,10003,"1,00,000 - 4,75,000 PA.",1 - 4 yrs, Core PHP| Symfony,Programming & Design,"IT Software - Application Programming , Maintenance","IT-Software, Software Services",Software Developer
18385,10035, Not Disclosed by Recruiter ,4 - 6 yrs, production support| java| modeling| performance tuning| uml| optimization| mysql| pl sql,Programming & Design,"IT Software - Application Programming , Maintenance","IT-Software, Software Services",Software Developer
18386,10041, Not Disclosed by Recruiter ,0 - 2 yrs, Communication Skills,Programming & Design,"IT Software - Application Programming , Maintenance","IT-Software, Software Services",Software Developer
18387,10046, Not Disclosed by Recruiter ,1 - 5 yrs, technical helpdesk| technical support| customer relationship| Desktop Support| technical analysis| calling| service sales| problem resolution| technical voice process| customer support,Voice,"ITES , BPO , KPO , LPO , Customer Service , Operations","IT-Software, Software Services",Associate/Senior Associate -(Technical)
18388,10020, Not Disclosed by Recruiter ,6 - 10 yrs, jQuery| Coding| SSRS| Technical Lead| UAT| WCF| Unit testing| microsoft| ASP.Net MVC| SQL,Programming & Design,"IT Software - Application Programming , Maintenance","IT-Software, Software Services",Team Lead/Technical Lead
18389,10036, Not Disclosed by Recruiter ,3 - 5 yrs,mfgpro| progress 4gl,Programming & Design,IT Software - System Programming,"IT-Software, Software Services",Software Developer
18390,10018, Not Disclosed by Recruiter ,4 - 8 yrs,Linux Administration| UX| Front End| Html5| Wordpress| Javascript| User Interface Designing| JQuery| Usability| Adobe Creative Suite,Programming & Design,"IT Software - Application Programming , Maintenance","IT-Software, Software Services",Graphic/Web Designer
18391,10003,"2,00,000 - 7,00,000 PA.",2 - 7 yrs, Bde| Sales| Lead Generation| Business Development Manager| Client Servicing| Bdm| Business Development Executive| IT Sales,Retail Sales,"Sales , Retail , Business Development","IT-Software, Software Services",Sales/Business Development Manager
18392,10013, Not Disclosed by Recruiter ,2 - 5 yrs,Java| Angularjs| CSS| Data Structures| Node.Js| express| Groovy| Senior Developer| Software Developer| Front End| UI Development| Javascript| Bootstrap| Software Engineer| React.Js| Web Development| D3.Js,Programming & Design,"IT Software - Application Programming , Maintenance","IT-Software, Software Services",Software Developer
18393,10038, Not Disclosed by Recruiter ,4 - 9 yrs, Automation| SQL| Python| Data analysis| Analytical| Quality systems| Workflow| Outsourcing| Business solutions| Recruitment,Operations,"ITES , BPO , KPO , LPO , Customer Service , Operations","IT-Software, Software Services",Operations Manager
18394,10033, Not Disclosed by Recruiter ,3 - 5 yrs, Python| Six Sigma| .NET| HTML| JavaScript| SQL| Oracle| assembly language| Real Time Operating Systems,Programming & Design,"IT Software - Application Programming , Maintenance","IT-Software, Software Services",Software Developer
18395,10043, Not Disclosed by Recruiter ,3 - 8 yrs, Graphics| Training| Language training| Language Expert| Action plan| Corporate| Personality development| MS Office,Voice,"ITES , BPO , KPO , LPO , Customer Service , Operations","IT-Software, Software Services",Associate/Senior Associate -(NonTechnical)
18396,10011, Not Disclosed by Recruiter ,6 - 11 yrs, CVS| Excel| Staffing| Social media| Workforce planning| HR policies| MS Word| Powerpoint| Recruitment,HR/ Recruitment / IR,"HR , Recruitment , Administration , IR","IT-Software, Software Services",HR Manager
18397,10022, Not Disclosed by Recruiter ,3 - 5 yrs, finance| financial management| ca| deal structuring| pricing analysis| it services,Accounts,"Accounts , Finance , Tax , Company Secretary , Audit","IT-Software, Software Services",Chartered Accountant
18398,10014, Not Disclosed by Recruiter ,3 - 7 yrs, AngularJS| Linux| Django| SDLC| Data Structure| Python,Programming & Design,"IT Software - Application Programming , Maintenance","IT-Software, Software Services",Software Developer
18399,10024,"2,00,000 - 4,00,000 PA.",0 - 2 yrs, Manual Testing| Automation Testing| Selenium| Test Engineering| Appium| QA Testing| Test Cases| Test Scenarios| JMeter| MS SQL,Programming & Design,"IT Software - Application Programming , Maintenance","IT-Software, Software Services",Testing Engineer
18400,10014, Not Disclosed by Recruiter ,10 - 15 yrs, Java| Test Automation| Software Quality Assurance| LoadRunner| Selenium| Manual Testing| Test Architect| CTO| SQL,Programming & Design,IT Software - QA & Testing,"IT-Software, Software Services",Technical Architect
18401,10022,"15,00,000 - 30,00,000 PA.",7 - 12 yrs, Product Management| Data Management| Enterprise| Product| Startup| IOT,Programming & Design,"IT Software - Application Programming , Maintenance","IT-Software, Software Services",Product Manager
18402,10035, Not Disclosed by Recruiter ,5 - 7 yrs, SQL| PHP| MySQL| Windows| WCF| SDLC| Coding| Visual Basic| Database design| Supply chain,Programming & Design,"IT Software - Application Programming , Maintenance","IT-Software, Software Services",Software Developer
